,name,zip_url,prod_dir,s3_prod_uri,browse_url,product_request_time,processing_duration,high_confidence_alert_threshold,mgrs_tile_id,post_date_buffer_days,stride_for_norm_param_estimation,n_workers_for_norm_param_estimation,delta_lookback_days_mw,use_date_encoding,model_source,memory_strategy,batch_size_for_norm_param_estimation,model_context_length,post_date,track_number,low_confidence_alert_threshold,n_workers_for_despeckling,device,max_pre_imgs_per_burst_mw,model_compilation
56,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ccc9536e-7042-4bb3-99ca-1234f43126b8/OPERA_L3_DIST-ALERT-S1_T36UYA_20231023T035556Z_20260309T201926Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ccc9536e-7042-4bb3-99ca-1234f43126b8/OPERA_L3_DIST-ALERT-S1_T36UYA_20231023T035556Z_20260309T201926Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/ccc9536e-7042-4bb3-99ca-1234f43126b8/OPERA_L3_DIST-ALERT-S1_T36UYA_20231023T035556Z_20260309T201926Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ccc9536e-7042-4bb3-99ca-1234f43126b8/OPERA_L3_DIST-ALERT-S1_T36UYA_20231023T035556Z_20260309T201926Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20231023T035556Z_20260309T201926Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,517.372,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-10-23,65,2.5,4,best,none,False
57,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3e77bbea-3539-4fcc-9b7b-80b508462b60/OPERA_L3_DIST-ALERT-S1_T36UYA_20240127T035552Z_20260309T202215Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3e77bbea-3539-4fcc-9b7b-80b508462b60/OPERA_L3_DIST-ALERT-S1_T36UYA_20240127T035552Z_20260309T202215Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/3e77bbea-3539-4fcc-9b7b-80b508462b60/OPERA_L3_DIST-ALERT-S1_T36UYA_20240127T035552Z_20260309T202215Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3e77bbea-3539-4fcc-9b7b-80b508462b60/OPERA_L3_DIST-ALERT-S1_T36UYA_20240127T035552Z_20260309T202215Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20240127T035552Z_20260309T202215Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,688.786,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2024-01-27,65,2.5,4,best,none,False
58,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/7fb3dffd-15ab-4d45-9b66-a4250c6ecca5/OPERA_L3_DIST-ALERT-S1_T36UYA_20231011T035556Z_20260309T202149Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/7fb3dffd-15ab-4d45-9b66-a4250c6ecca5/OPERA_L3_DIST-ALERT-S1_T36UYA_20231011T035556Z_20260309T202149Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/7fb3dffd-15ab-4d45-9b66-a4250c6ecca5/OPERA_L3_DIST-ALERT-S1_T36UYA_20231011T035556Z_20260309T202149Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/7fb3dffd-15ab-4d45-9b66-a4250c6ecca5/OPERA_L3_DIST-ALERT-S1_T36UYA_20231011T035556Z_20260309T202149Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20231011T035556Z_20260309T202149Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,665.479,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-10-11,65,2.5,4,best,none,False
59,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/5b2975da-cbf6-4e1c-8184-1faf4fc7644b/OPERA_L3_DIST-ALERT-S1_T36UYA_20230707T035552Z_20260309T202040Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/5b2975da-cbf6-4e1c-8184-1faf4fc7644b/OPERA_L3_DIST-ALERT-S1_T36UYA_20230707T035552Z_20260309T202040Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/5b2975da-cbf6-4e1c-8184-1faf4fc7644b/OPERA_L3_DIST-ALERT-S1_T36UYA_20230707T035552Z_20260309T202040Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/5b2975da-cbf6-4e1c-8184-1faf4fc7644b/OPERA_L3_DIST-ALERT-S1_T36UYA_20230707T035552Z_20260309T202040Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20230707T035552Z_20260309T202040Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,594.368,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-07-07,65,2.5,4,best,none,False
60,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/889d5340-a633-49c2-ac11-7190ff4691cb/OPERA_L3_DIST-ALERT-S1_T36UYA_20230802T033931Z_20260309T201713Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/889d5340-a633-49c2-ac11-7190ff4691cb/OPERA_L3_DIST-ALERT-S1_T36UYA_20230802T033931Z_20260309T201713Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/889d5340-a633-49c2-ac11-7190ff4691cb/OPERA_L3_DIST-ALERT-S1_T36UYA_20230802T033931Z_20260309T201713Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/889d5340-a633-49c2-ac11-7190ff4691cb/OPERA_L3_DIST-ALERT-S1_T36UYA_20230802T033931Z_20260309T201713Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20230802T033931Z_20260309T201713Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,385.523,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-08-02,94,2.5,4,best,none,False
61,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c25f681f-360f-4ddb-a0a8-47bb2c304ac0/OPERA_L3_DIST-ALERT-S1_T36UYA_20230905T035555Z_20260309T201631Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c25f681f-360f-4ddb-a0a8-47bb2c304ac0/OPERA_L3_DIST-ALERT-S1_T36UYA_20230905T035555Z_20260309T201631Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/c25f681f-360f-4ddb-a0a8-47bb2c304ac0/OPERA_L3_DIST-ALERT-S1_T36UYA_20230905T035555Z_20260309T201631Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c25f681f-360f-4ddb-a0a8-47bb2c304ac0/OPERA_L3_DIST-ALERT-S1_T36UYA_20230905T035555Z_20260309T201631Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20230905T035555Z_20260309T201631Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,336.924,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-09-05,65,2.5,4,best,none,False
62,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2643eb86-bfbc-4eeb-9d13-14f658e0b112/OPERA_L3_DIST-ALERT-S1_T36UYA_20231128T035555Z_20260309T201728Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2643eb86-bfbc-4eeb-9d13-14f658e0b112/OPERA_L3_DIST-ALERT-S1_T36UYA_20231128T035555Z_20260309T201728Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/2643eb86-bfbc-4eeb-9d13-14f658e0b112/OPERA_L3_DIST-ALERT-S1_T36UYA_20231128T035555Z_20260309T201728Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2643eb86-bfbc-4eeb-9d13-14f658e0b112/OPERA_L3_DIST-ALERT-S1_T36UYA_20231128T035555Z_20260309T201728Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20231128T035555Z_20260309T201728Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,401.389,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-11-28,65,2.5,4,best,none,False
63,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ea54cf23-febf-429f-981d-33df4e202445/OPERA_L3_DIST-ALERT-S1_T36UYA_20230903T152130Z_20260309T202559Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ea54cf23-febf-429f-981d-33df4e202445/OPERA_L3_DIST-ALERT-S1_T36UYA_20230903T152130Z_20260309T202559Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/ea54cf23-febf-429f-981d-33df4e202445/OPERA_L3_DIST-ALERT-S1_T36UYA_20230903T152130Z_20260309T202559Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ea54cf23-febf-429f-981d-33df4e202445/OPERA_L3_DIST-ALERT-S1_T36UYA_20230903T152130Z_20260309T202559Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20230903T152130Z_20260309T202559Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,915.139,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-09-03,43,2.5,4,best,none,False
64,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/f268b023-f2cb-4ce6-9298-fe3983711fcd/OPERA_L3_DIST-ALERT-S1_T36UYA_20231213T152939Z_20260309T202256Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/f268b023-f2cb-4ce6-9298-fe3983711fcd/OPERA_L3_DIST-ALERT-S1_T36UYA_20231213T152939Z_20260309T202256Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/f268b023-f2cb-4ce6-9298-fe3983711fcd/OPERA_L3_DIST-ALERT-S1_T36UYA_20231213T152939Z_20260309T202256Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/f268b023-f2cb-4ce6-9298-fe3983711fcd/OPERA_L3_DIST-ALERT-S1_T36UYA_20231213T152939Z_20260309T202256Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20231213T152939Z_20260309T202256Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,727.231,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-12-13,116,2.5,4,best,none,False
65,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/76350717-1c49-446f-9cb9-4180ee42a37d/OPERA_L3_DIST-ALERT-S1_T36UYA_20230827T152940Z_20260309T202157Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/76350717-1c49-446f-9cb9-4180ee42a37d/OPERA_L3_DIST-ALERT-S1_T36UYA_20230827T152940Z_20260309T202157Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/76350717-1c49-446f-9cb9-4180ee42a37d/OPERA_L3_DIST-ALERT-S1_T36UYA_20230827T152940Z_20260309T202157Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/76350717-1c49-446f-9cb9-4180ee42a37d/OPERA_L3_DIST-ALERT-S1_T36UYA_20230827T152940Z_20260309T202157Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20230827T152940Z_20260309T202157Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,669.74,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-08-27,116,2.5,4,best,none,False
66,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6e834bb5-2e47-4d4b-a40c-f7fa125ad9d6/OPERA_L3_DIST-ALERT-S1_T36UYA_20230815T152939Z_20260309T202304Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6e834bb5-2e47-4d4b-a40c-f7fa125ad9d6/OPERA_L3_DIST-ALERT-S1_T36UYA_20230815T152939Z_20260309T202304Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/6e834bb5-2e47-4d4b-a40c-f7fa125ad9d6/OPERA_L3_DIST-ALERT-S1_T36UYA_20230815T152939Z_20260309T202304Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6e834bb5-2e47-4d4b-a40c-f7fa125ad9d6/OPERA_L3_DIST-ALERT-S1_T36UYA_20230815T152939Z_20260309T202304Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20230815T152939Z_20260309T202304Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,739.341,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-08-15,116,2.5,4,best,none,False
67,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2b64cdfa-8a00-4dcc-b515-37cc3f4ff503/OPERA_L3_DIST-ALERT-S1_T36UYA_20230817T151329Z_20260309T201212Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2b64cdfa-8a00-4dcc-b515-37cc3f4ff503/OPERA_L3_DIST-ALERT-S1_T36UYA_20230817T151329Z_20260309T201212Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/2b64cdfa-8a00-4dcc-b515-37cc3f4ff503/OPERA_L3_DIST-ALERT-S1_T36UYA_20230817T151329Z_20260309T201212Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2b64cdfa-8a00-4dcc-b515-37cc3f4ff503/OPERA_L3_DIST-ALERT-S1_T36UYA_20230817T151329Z_20260309T201212Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20230817T151329Z_20260309T201212Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,79.648,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-08-17,145,2.5,4,best,none,False
68,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/b5e974f6-eaa8-4afb-8857-692ae54bb36d/OPERA_L3_DIST-ALERT-S1_T36UYA_20230824T035555Z_20260309T201830Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/b5e974f6-eaa8-4afb-8857-692ae54bb36d/OPERA_L3_DIST-ALERT-S1_T36UYA_20230824T035555Z_20260309T201830Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/b5e974f6-eaa8-4afb-8857-692ae54bb36d/OPERA_L3_DIST-ALERT-S1_T36UYA_20230824T035555Z_20260309T201830Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/b5e974f6-eaa8-4afb-8857-692ae54bb36d/OPERA_L3_DIST-ALERT-S1_T36UYA_20230824T035555Z_20260309T201830Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20230824T035555Z_20260309T201830Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,465.068,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-08-24,65,2.5,4,best,none,False
69,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/528d4edf-1927-4064-91b9-83a70434ae0b/OPERA_L3_DIST-ALERT-S1_T36UYA_20231227T151328Z_20260309T201228Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/528d4edf-1927-4064-91b9-83a70434ae0b/OPERA_L3_DIST-ALERT-S1_T36UYA_20231227T151328Z_20260309T201228Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/528d4edf-1927-4064-91b9-83a70434ae0b/OPERA_L3_DIST-ALERT-S1_T36UYA_20231227T151328Z_20260309T201228Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/528d4edf-1927-4064-91b9-83a70434ae0b/OPERA_L3_DIST-ALERT-S1_T36UYA_20231227T151328Z_20260309T201228Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20231227T151328Z_20260309T201228Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,100.49,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-12-27,145,2.5,4,best,none,False
70,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6787cf2e-3532-4e83-9b56-5f1168503a04/OPERA_L3_DIST-ALERT-S1_T36UYA_20231004T151331Z_20260309T201228Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6787cf2e-3532-4e83-9b56-5f1168503a04/OPERA_L3_DIST-ALERT-S1_T36UYA_20231004T151331Z_20260309T201228Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/6787cf2e-3532-4e83-9b56-5f1168503a04/OPERA_L3_DIST-ALERT-S1_T36UYA_20231004T151331Z_20260309T201228Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6787cf2e-3532-4e83-9b56-5f1168503a04/OPERA_L3_DIST-ALERT-S1_T36UYA_20231004T151331Z_20260309T201228Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20231004T151331Z_20260309T201228Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,100.948,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-10-04,145,2.5,4,best,none,False
71,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6dd913af-f22d-4816-8288-577eca7db3e2/OPERA_L3_DIST-ALERT-S1_T36UYA_20231028T151331Z_20260309T201210Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6dd913af-f22d-4816-8288-577eca7db3e2/OPERA_L3_DIST-ALERT-S1_T36UYA_20231028T151331Z_20260309T201210Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/6dd913af-f22d-4816-8288-577eca7db3e2/OPERA_L3_DIST-ALERT-S1_T36UYA_20231028T151331Z_20260309T201210Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6dd913af-f22d-4816-8288-577eca7db3e2/OPERA_L3_DIST-ALERT-S1_T36UYA_20231028T151331Z_20260309T201210Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20231028T151331Z_20260309T201210Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,82.162,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-10-28,145,2.5,4,best,none,False
72,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/d5856e92-b22e-4b43-a091-b810e032e133/OPERA_L3_DIST-ALERT-S1_T36UYA_20230929T035556Z_20260309T202116Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/d5856e92-b22e-4b43-a091-b810e032e133/OPERA_L3_DIST-ALERT-S1_T36UYA_20230929T035556Z_20260309T202116Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/d5856e92-b22e-4b43-a091-b810e032e133/OPERA_L3_DIST-ALERT-S1_T36UYA_20230929T035556Z_20260309T202116Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/d5856e92-b22e-4b43-a091-b810e032e133/OPERA_L3_DIST-ALERT-S1_T36UYA_20230929T035556Z_20260309T202116Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20230929T035556Z_20260309T202116Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,633.845,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-09-29,65,2.5,4,best,none,False
73,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/849c8ea7-d6d8-47a8-bf27-56e092f57fc6/OPERA_L3_DIST-ALERT-S1_T36UYA_20240101T152128Z_20260309T202728Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/849c8ea7-d6d8-47a8-bf27-56e092f57fc6/OPERA_L3_DIST-ALERT-S1_T36UYA_20240101T152128Z_20260309T202728Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/849c8ea7-d6d8-47a8-bf27-56e092f57fc6/OPERA_L3_DIST-ALERT-S1_T36UYA_20240101T152128Z_20260309T202728Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/849c8ea7-d6d8-47a8-bf27-56e092f57fc6/OPERA_L3_DIST-ALERT-S1_T36UYA_20240101T152128Z_20260309T202728Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20240101T152128Z_20260309T202728Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,1010.559,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2024-01-01,43,2.5,4,best,none,False
74,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/e4e66f93-80ad-47e8-b1ae-a7fba326d90d/OPERA_L3_DIST-ALERT-S1_T36UYA_20240211T152937Z_20260309T202254Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/e4e66f93-80ad-47e8-b1ae-a7fba326d90d/OPERA_L3_DIST-ALERT-S1_T36UYA_20240211T152937Z_20260309T202254Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/e4e66f93-80ad-47e8-b1ae-a7fba326d90d/OPERA_L3_DIST-ALERT-S1_T36UYA_20240211T152937Z_20260309T202254Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/e4e66f93-80ad-47e8-b1ae-a7fba326d90d/OPERA_L3_DIST-ALERT-S1_T36UYA_20240211T152937Z_20260309T202254Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20240211T152937Z_20260309T202254Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,730.304,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2024-02-11,116,2.5,4,best,none,False
75,Ukraine_War_36UYA,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c5b90762-729c-45f4-a1bd-f8eaefceaf66/OPERA_L3_DIST-ALERT-S1_T36UYA_20230919T033933Z_20260309T201811Z_S1A_30_v0.1.zip,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c5b90762-729c-45f4-a1bd-f8eaefceaf66/OPERA_L3_DIST-ALERT-S1_T36UYA_20230919T033933Z_20260309T201811Z_S1A_30_v0.1,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa/c5b90762-729c-45f4-a1bd-f8eaefceaf66/OPERA_L3_DIST-ALERT-S1_T36UYA_20230919T033933Z_20260309T201811Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c5b90762-729c-45f4-a1bd-f8eaefceaf66/OPERA_L3_DIST-ALERT-S1_T36UYA_20230919T033933Z_20260309T201811Z_S1A_30_v0.1/OPERA_L3_DIST-ALERT-S1_T36UYA_20230919T033933Z_20260309T201811Z_S1A_30_v0.1_BROWSE.png,2026-03-09T20:07:29+00:00,452.512,4.5,36UYA,1,7,4,none,False,transformer_optimized,high,32,-1,2023-09-19,94,2.5,4,best,none,False
