,datetime,burst_id,site_id,site_lon,site_lat,vv,vh,vv/vh
73,2021-12-30 14:07:39,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.1806686371564865, 0.204310342669487, 0.20333683490753174, 0.23200558125972748, 0.2875330150127411, 0.1608923375606537, 0.2582572102546692, 0.14289619028568268, 0.19210444390773773]","[0.06800608336925507, 0.043953124433755875, 0.06237969547510147, 0.08056765794754028, 0.06581341475248337, 0.054542139172554016, 0.04433756321668625, 0.08547845482826233, 0.03393891081213951]","[2.656654119491577, 4.648368835449219, 3.2596638202667236, 2.879636764526367, 4.3689117431640625, 2.9498722553253174, 5.824794769287109, 1.6717216968536377, 5.6603007316589355]"
74,2022-01-11 14:07:39,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.15607668459415436, 0.20861764252185822, 0.11831942945718765, 0.2216184437274933, 0.22687768936157227, 0.18732959032058716, 0.21397581696510315, 0.308228075504303, 0.12972234189510345]","[0.056185945868492126, 0.07542973011732101, 0.06036321818828583, 0.043732307851314545, 0.018023816868662834, 0.0671130046248436, 0.05887410044670105, 0.03643064945936203, 0.0620490238070488]","[2.777859926223755, 2.7657217979431152, 1.9601246118545532, 5.06761360168457, 12.587660789489746, 2.7912561893463135, 3.6344642639160156, 8.46068000793457, 2.0906426906585693]"
75,2022-01-23 14:07:38,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.17421728372573853, 0.19235564768314362, 0.0958380326628685, 0.22229766845703125, 0.23691044747829437, 0.09207228571176529, 0.1536884903907776, 0.2106536328792572, 0.10963888466358185]","[0.05133844166994095, 0.0691751167178154, 0.04935680329799652, 0.07390496879816055, 0.044747885316610336, 0.052664805203676224, 0.040266722440719604, 0.060629330575466156, 0.03605872020125389]","[3.393505573272705, 2.780705690383911, 1.9417390823364258, 3.007885217666626, 5.294338226318359, 1.74826979637146, 3.8167619705200195, 3.4744508266448975, 3.040565013885498]"
76,2022-02-04 14:07:37,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.14739017188549042, 0.09961927682161331, 0.1134299784898758, 0.2483862191438675, 0.09963144361972809, 0.13058482110500336, 0.1555192917585373, 0.1922742873430252, 0.26579710841178894]","[0.08139079064130783, 0.0698574110865593, 0.033523883670568466, 0.049679163843393326, 0.05724930018186569, 0.049656208604574203, 0.03669682890176773, 0.06910453736782074, 0.06112632155418396]","[1.8108949661254883, 1.426037311553955, 3.3835573196411133, 4.999806880950928, 1.7403085231781006, 2.6297783851623535, 4.237948894500732, 2.7823684215545654, 4.348324775695801]"
77,2022-02-16 14:07:37,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.17017415165901184, 0.24180157482624054, 0.10729675740003586, 0.19317635893821716, 0.19344249367713928, 0.2638133466243744, 0.22844001650810242, 0.1273309290409088, 0.18465015292167664]","[0.03370193392038345, 0.07752052694559097, 0.033683355897665024, 0.0650448277592659, 0.034877676516771317, 0.04114878177642822, 0.04904156178236008, 0.043795205652713776, 0.03181559219956398]","[5.049388408660889, 3.119194269180298, 3.185453414916992, 2.969895839691162, 5.54631233215332, 6.4112067222595215, 4.658090114593506, 2.907417058944702, 5.803762912750244]"
78,2022-02-28 14:07:37,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.2265779823064804, 0.13999231159687042, 0.13298450410366058, 0.20365986227989197, 0.15449124574661255, 0.1634119153022766, 0.16420863568782806, 0.14568215608596802, 0.0844373106956482]","[0.05639484152197838, 0.08949900418519974, 0.042432013899087906, 0.059059858322143555, 0.05290752649307251, 0.04935513809323311, 0.034736983478069305, 0.05094198137521744, 0.07420453429222107]","[4.017707347869873, 1.5641772747039795, 3.1340606212615967, 3.4483635425567627, 2.9200239181518555, 3.3109402656555176, 4.727199077606201, 2.8597662448883057, 1.13789963722229]"
79,2022-03-12 14:07:32,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.2499995082616806, 0.20309314131736755, 0.14716625213623047, 0.20154498517513275, 0.18807467818260193, 0.13873428106307983, 0.17920269072055817, 0.1710161715745926, 0.1314859688282013]","[0.039674196392297745, 0.029284194111824036, 0.047677140682935715, 0.05373915284872055, 0.04914551600813866, 0.05329441279172897, 0.04040953889489174, 0.057324253022670746, 0.04607461765408516]","[6.301312446594238, 6.935247898101807, 3.0867257118225098, 3.7504310607910156, 3.8268940448760986, 2.6031675338745117, 4.43466329574585, 2.9833126068115234, 2.8537614345550537]"
80,2022-03-24 14:07:32,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.12641999125480652, 0.16734746098518372, 0.1808234006166458, 0.1321149468421936, 0.27451542019844055, 0.12694834172725677, 0.11532735824584961, 0.17107120156288147, 0.14532773196697235]","[0.04596678540110588, 0.07104190438985825, 0.03568710759282112, 0.04614338278770447, 0.049375973641872406, 0.053063105791807175, 0.05473456159234047, 0.049955882132053375, 0.041042767465114594]","[2.750246524810791, 2.3556160926818848, 5.066911220550537, 2.8631396293640137, 5.559696197509766, 2.3924031257629395, 2.107029914855957, 3.424445629119873, 3.5408852100372314]"
81,2022-04-05 14:07:32,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.14673230051994324, 0.18632866442203522, 0.27550652623176575, 0.27021050453186035, 0.12319339066743851, 0.1453143209218979, 0.29172372817993164, 0.14475379884243011, 0.17924383282661438]","[0.035483960062265396, 0.054595015943050385, 0.0639553815126419, 0.06278096139431, 0.06193680688738823, 0.030068783089518547, 0.040561843663454056, 0.06105275824666023, 0.020639929920434952]","[4.1351728439331055, 3.4129245281219482, 4.307792663574219, 4.304019927978516, 1.9890174865722656, 4.832730293273926, 7.192072868347168, 2.370962381362915, 8.68432331085205]"
82,2022-04-17 14:07:33,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.2514546811580658, 0.1498642861843109, 0.16688217222690582, 0.11562760174274445, 0.22958683967590332, 0.1313152015209198, 0.12548066675662994, 0.19458892941474915, 0.13866806030273438]","[0.038913436233997345, 0.08026453107595444, 0.04737965017557144, 0.04567703232169151, 0.03269290551543236, 0.04655434936285019, 0.02461506798863411, 0.03578391298651695, 0.03072989732027054]","[6.4618988037109375, 1.8671296834945679, 3.522233009338379, 2.531416654586792, 7.022527694702148, 2.820686101913452, 5.097717761993408, 5.4378886222839355, 4.51248025894165]"
83,2022-04-29 14:07:33,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.1735813021659851, 0.22284039855003357, 0.18539376556873322, 0.1594717651605606, 0.14221735298633575, 0.189912348985672, 0.08531609177589417, 0.14667904376983643, 0.1974274069070816]","[0.031236814334988594, 0.04487242549657822, 0.014176390133798122, 0.02928195334970951, 0.04164265841245651, 0.033463411033153534, 0.030571836978197098, 0.03220745921134949, 0.04310370609164238]","[5.556946277618408, 4.966087818145752, 13.077642440795898, 5.4460768699646, 3.415184259414673, 5.6752238273620605, 2.7906761169433594, 4.554194927215576, 4.580288410186768]"
84,2022-05-11 14:07:34,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.12022893130779266, 0.17596998810768127, 0.07888470590114594, 0.18091776967048645, 0.10265173763036728, 0.13075244426727295, 0.12131333351135254, 0.18259014189243317, 0.10970168560743332]","[0.03806416690349579, 0.0834900438785553, 0.038473375141620636, 0.03961305320262909, 0.07346928864717484, 0.028746165335178375, 0.04553873836994171, 0.08150403946638107, 0.03174157440662384]","[3.158585548400879, 2.1076762676239014, 2.0503714084625244, 4.56712532043457, 1.3972060680389404, 4.54851770401001, 2.66395902633667, 2.2402586936950684, 3.4560883045196533]"
85,2022-05-23 14:07:35,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.15827657282352448, 0.3486160933971405, 0.17531396448612213, 0.1551559865474701, 0.18170878291130066, 0.1209346279501915, 0.2183249145746231, 0.1631964147090912, 0.1415225863456726]","[0.045993003994226456, 0.038989633321762085, 0.053009651601314545, 0.06937835365533829, 0.036661695688962936, 0.03786259889602661, 0.06916926056146622, 0.041809387505054474, 0.04587560147047043]","[3.4413185119628906, 8.941250801086426, 3.307208299636841, 2.236374616622925, 4.956366062164307, 3.1940393447875977, 3.156386375427246, 3.903343915939331, 3.084920644760132]"
86,2022-06-04 14:07:36,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.11969630420207977, 0.13748760521411896, 0.16557712852954865, 0.18406429886817932, 0.1395023912191391, 0.12022024393081665, 0.16626369953155518, 0.17358094453811646, 0.12570875883102417]","[0.05964105203747749, 0.035589732229709625, 0.04008573666214943, 0.06636662781238556, 0.04958697035908699, 0.05837017297744751, 0.041622910648584366, 0.06504452228546143, 0.03540659323334694]","[2.0069448947906494, 3.8631255626678467, 4.130574703216553, 2.773446559906006, 2.8132872581481934, 2.059617757797241, 3.994523525238037, 2.6686482429504395, 3.55043363571167]"
87,2022-06-16 14:07:36,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.1402522474527359, 0.18364964425563812, 0.07892751693725586, 0.13293173909187317, 0.12149165570735931, 0.10322869569063187, 0.1707894653081894, 0.2355407327413559, 0.07599661499261856]","[0.04795239120721817, 0.039447121322155, 0.037705808877944946, 0.0461290068924427, 0.044124044477939606, 0.033332642167806625, 0.04196806997060776, 0.06318014115095139, 0.020320193842053413]","[2.9248228073120117, 4.655590534210205, 2.093245506286621, 2.8817386627197266, 2.7534115314483643, 3.0969250202178955, 4.069509506225586, 3.728081703186035, 3.739955186843872]"
88,2022-06-28 14:07:37,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.18172380328178406, 0.23241174221038818, 0.26252782344818115, 0.14552636444568634, 0.20036467909812927, 0.15382041037082672, 0.1735190749168396, 0.4097798466682434, 0.18103256821632385]","[0.06095121055841446, 0.0746784433722496, 0.041883986443281174, 0.08107573539018631, 0.06336922943592072, 0.046548992395401, 0.049665626138448715, 0.06405918300151825, 0.05065932497382164]","[2.9814634323120117, 3.112166404724121, 6.267975807189941, 1.7949434518814087, 3.161860704421997, 3.3044841289520264, 3.493745803833008, 6.396894454956055, 3.573529005050659]"
89,2022-07-10 14:07:38,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.19752904772758484, 0.310299277305603, 0.19715125858783722, 0.32333576679229736, 0.1487055867910385, 0.1008804515004158, 0.17686161398887634, 0.2552051544189453, 0.21158310770988464]","[0.050154563039541245, 0.058508921414613724, 0.02829822711646557, 0.056316398084163666, 0.061938438564538956, 0.0438547320663929, 0.04024462401866913, 0.058378107845783234, 0.06435852497816086]","[3.938406229019165, 5.303452491760254, 6.966911792755127, 5.7414140701293945, 2.4008610248565674, 2.3003320693969727, 4.394664287567139, 4.3715901374816895, 3.287569284439087]"
90,2022-07-22 14:07:39,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.2508791387081146, 0.31381189823150635, 0.11907462030649185, 0.21929702162742615, 0.10274732857942581, 0.13860277831554413, 0.16740918159484863, 0.20051132142543793, 0.18304719030857086]","[0.056679870933294296, 0.07398011535406113, 0.05073932558298111, 0.0669272392988205, 0.0253948662430048, 0.04641301557421684, 0.04751943424344063, 0.04711568355560303, 0.03425019234418869]","[4.426247596740723, 4.2418413162231445, 2.3467915058135986, 3.2766482830047607, 4.045988082885742, 2.9862911701202393, 3.5229623317718506, 4.255723476409912, 5.3444132804870605]"
91,2022-08-03 14:07:39,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.1455518901348114, 0.13773924112319946, 0.14228364825248718, 0.11906805634498596, 0.19349819421768188, 0.1348857879638672, 0.0807875469326973, 0.1408361941576004, 0.16780059039592743]","[0.051982443779706955, 0.07111609727144241, 0.04002568498253822, 0.044373005628585815, 0.05031680688261986, 0.03616972267627716, 0.037863973528146744, 0.05822162330150604, 0.04833993315696716]","[2.800020217895508, 1.9368222951889038, 3.5548086166381836, 2.6833443641662598, 3.845597743988037, 3.729245901107788, 2.1336257457733154, 2.4189672470092773, 3.4712624549865723]"
92,2022-08-15 14:07:40,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.1889127641916275, 0.12404195219278336, 0.12730228900909424, 0.1766892969608307, 0.10724757611751556, 0.09490206092596054, 0.1764436513185501, 0.4245743155479431, 0.15552575886249542]","[0.03973986208438873, 0.050218477845191956, 0.03937637433409691, 0.04438304528594017, 0.07306276261806488, 0.06431787461042404, 0.03950297832489014, 0.06592144817113876, 0.06315711885690689]","[4.753734588623047, 2.470046043395996, 3.2329611778259277, 3.981008768081665, 1.4678828716278076, 1.4755160808563232, 4.466590881347656, 6.440609455108643, 2.4625213146209717]"
93,2022-08-27 14:07:41,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.09716305136680603, 0.1293240189552307, 0.13424652814865112, 0.12110021710395813, 0.15497152507305145, 0.14021176099777222, 0.12343128770589828, 0.22439010441303253, 0.2348960041999817]","[0.039212845265865326, 0.028296153992414474, 0.03961032256484032, 0.06323043256998062, 0.05976242199540138, 0.03186783567070961, 0.05013569816946983, 0.03969191387295723, 0.03442192077636719]","[2.477837324142456, 4.570374488830566, 3.3891804218292236, 1.9152204990386963, 2.5931265354156494, 4.399789333343506, 2.461944103240967, 5.653295040130615, 6.824023723602295]"
94,2022-09-08 14:07:41,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.1464056819677353, 0.08742399513721466, 0.17420238256454468, 0.09629214555025101, 0.2235993891954422, 0.13681666553020477, 0.1714327037334442, 0.2073306441307068, 0.15780891478061676]","[0.050607744604349136, 0.05633654072880745, 0.04208517074584961, 0.04207006096839905, 0.06030319631099701, 0.03111770749092102, 0.05046354606747627, 0.10958090424537659, 0.029776716604828835]","[2.8929500579833984, 1.5518169403076172, 4.139281749725342, 2.2888519763946533, 3.7079193592071533, 4.3967461585998535, 3.3971593379974365, 1.8920326232910156, 5.299741744995117]"
95,2022-09-20 14:07:41,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.4275743067264557, 0.22838999330997467, 0.34635263681411743, 0.2987661361694336, 0.20792444050312042, 0.14551623165607452, 0.1431509107351303, 0.16177348792552948, 0.13919740915298462]","[0.032658811658620834, 0.0764700397849083, 0.11509441584348679, 0.02549859881401062, 0.07822535932064056, 0.06004161015152931, 0.056792039424180984, 0.07651343941688538, 0.06931181252002716]","[13.092157363891602, 2.9866597652435303, 3.009291410446167, 11.716962814331055, 2.6580183506011963, 2.4235897064208984, 2.520615816116333, 2.1143147945404053, 2.0082783699035645]"
96,2022-10-02 14:07:42,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.17237861454486847, 0.16092143952846527, 0.1956351399421692, 0.10692711174488068, 0.10387351363897324, 0.16199277341365814, 0.1793297380208969, 0.21080228686332703, 0.1390995979309082]","[0.02414637617766857, 0.06910326331853867, 0.04641597718000412, 0.04822298139333725, 0.0875212550163269, 0.03645039722323418, 0.06411381810903549, 0.07330530881881714, 0.05047037452459335]","[7.138902187347412, 2.328709602355957, 4.214823246002197, 2.2173476219177246, 1.1868375539779663, 4.444197654724121, 2.7970528602600098, 2.875675678253174, 2.7560644149780273]"
97,2022-10-14 14:07:42,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.15322652459144592, 0.14375677704811096, 0.17802327871322632, 0.2083967924118042, 0.15185077488422394, 0.19726239144802094, 0.1268017292022705, 0.1497114896774292, 0.10965843498706818]","[0.04359307512640953, 0.048363760113716125, 0.039791423827409744, 0.05765173211693764, 0.06053633987903595, 0.023093100637197495, 0.06559388339519501, 0.04293331131339073, 0.02772083505988121]","[3.514928102493286, 2.9724068641662598, 4.473910808563232, 3.614753246307373, 2.5084235668182373, 8.542048454284668, 1.9331334829330444, 3.4870705604553223, 3.955812931060791]"
98,2022-10-26 14:07:42,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.2417186200618744, 0.1479630172252655, 0.104141965508461, 0.24169772863388062, 0.14542318880558014, 0.11280625313520432, 0.1173853650689125, 0.23764728009700775, 0.06741376221179962]","[0.06253647804260254, 0.04852272570133209, 0.029075339436531067, 0.06374552100896835, 0.04243208467960358, 0.05704328790307045, 0.049385473132133484, 0.028311440721154213, 0.0636679083108902]","[3.8652420043945312, 3.0493550300598145, 3.5817971229553223, 3.7916033267974854, 3.427198886871338, 1.977555274963379, 2.3769209384918213, 8.394037246704102, 1.058834195137024]"
99,2022-11-07 14:07:41,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.2668890058994293, 0.27282851934432983, 0.21345338225364685, 0.14050482213497162, 0.25596970319747925, 0.26656264066696167, 0.19494940340518951, 0.3307112455368042, 0.27468255162239075]","[0.04153294488787651, 0.07297760248184204, 0.1059897169470787, 0.05280951038002968, 0.04578929394483566, 0.029194539412856102, 0.03734585642814636, 0.07594219595193863, 0.05433151125907898]","[6.42595911026001, 3.7385239601135254, 2.013906478881836, 2.6605968475341797, 5.590164661407471, 9.13056468963623, 5.2201080322265625, 4.354775905609131, 5.055676460266113]"
100,2022-11-19 14:07:41,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.15849250555038452, 0.22711525857448578, 0.20114551484584808, 0.13470803201198578, 0.1705380529165268, 0.1855805516242981, 0.11205395311117172, 0.18135525286197662, 0.31365901231765747]","[0.051210545003414154, 0.05792579799890518, 0.04366720840334892, 0.052131570875644684, 0.04775964841246605, 0.03166135400533676, 0.046522073447704315, 0.04937565326690674, 0.03414676710963249]","[3.094919443130493, 3.9207963943481445, 4.60632848739624, 2.584001064300537, 3.570755958557129, 5.861422061920166, 2.4086191654205322, 3.672969102859497, 9.185613632202148]"
