job_name,zip_url,s3_uri,browse_url,product_request_time,processing_duration,high_confidence_alert_threshold,mgrs_tile_id,post_date_buffer_days,stride_for_norm_param_estimation,n_workers_for_norm_param_estimation,delta_lookback_days_mw,use_date_encoding,model_source,memory_strategy,batch_size_for_norm_param_estimation,model_context_length,post_date,track_number,low_confidence_alert_threshold,n_workers_for_despeckling,device,max_pre_imgs_per_burst_mw,model_compilation
bangladesh_coastal_flood_2024__2024-07-08__45QZE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/76afb851-1d12-4ada-aacf-25e7b18840e9/OPERA_L3_DIST-ALERT-S1_T45QZE_20240627T121239Z_20251215T211533Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa76afb851-1d12-4ada-aacf-25e7b18840e9/OPERA_L3_DIST-ALERT-S1_T45QZE_20240627T121239Z_20251215T211533Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/76afb851-1d12-4ada-aacf-25e7b18840e9/OPERA_L3_DIST-ALERT-S1_T45QZE_20240627T121239Z_20251215T211533Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,351.872,4.5,45QZE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-06-27,12,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QYE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/8b1aefc4-a0cd-4049-a3d7-8cefed3fe865/OPERA_L3_DIST-ALERT-S1_T45QYE_20240811T235647Z_20251215T213231Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa8b1aefc4-a0cd-4049-a3d7-8cefed3fe865/OPERA_L3_DIST-ALERT-S1_T45QYE_20240811T235647Z_20251215T213231Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/8b1aefc4-a0cd-4049-a3d7-8cefed3fe865/OPERA_L3_DIST-ALERT-S1_T45QYE_20240811T235647Z_20251215T213231Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1377.928,4.5,45QYE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-08-11,150,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QZF__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c9e2df47-030f-4c02-b51d-611cce98e9df/OPERA_L3_DIST-ALERT-S1_T45QZF_20240704T120439Z_20251215T213842Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pac9e2df47-030f-4c02-b51d-611cce98e9df/OPERA_L3_DIST-ALERT-S1_T45QZF_20240704T120439Z_20251215T213842Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c9e2df47-030f-4c02-b51d-611cce98e9df/OPERA_L3_DIST-ALERT-S1_T45QZF_20240704T120439Z_20251215T213842Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1753.909,4.5,45QZF,1,23,4,none,False,transformer_v1_32,high,32,20,2024-07-04,114,2.5,4,best,none,False
chiapas_fire_2024__2024-03-24__15QUU__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/46b1a56f-9b18-48a8-91ca-50e34bdd74ad/OPERA_L3_DIST-ALERT-S1_T15QUU_20240521T121038Z_20251215T212509Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa46b1a56f-9b18-48a8-91ca-50e34bdd74ad/OPERA_L3_DIST-ALERT-S1_T15QUU_20240521T121038Z_20251215T212509Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/46b1a56f-9b18-48a8-91ca-50e34bdd74ad/OPERA_L3_DIST-ALERT-S1_T15QUU_20240521T121038Z_20251215T212509Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,934.645,4.5,15QUU,1,23,4,none,False,transformer_v1_32,high,32,20,2024-05-21,172,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QZE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6d561b3b-a3b9-4dc5-80e0-c2bd9dbca215/OPERA_L3_DIST-ALERT-S1_T45QZE_20240830T234836Z_20251215T211757Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa6d561b3b-a3b9-4dc5-80e0-c2bd9dbca215/OPERA_L3_DIST-ALERT-S1_T45QZE_20240830T234836Z_20251215T211757Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6d561b3b-a3b9-4dc5-80e0-c2bd9dbca215/OPERA_L3_DIST-ALERT-S1_T45QZE_20240830T234836Z_20251215T211757Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,530.812,4.5,45QZE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-08-30,77,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QYF__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3e164fa9-9a94-49a1-a069-172c3da35865/OPERA_L3_DIST-ALERT-S1_T45QYF_20240712T000442Z_20251215T211815Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa3e164fa9-9a94-49a1-a069-172c3da35865/OPERA_L3_DIST-ALERT-S1_T45QYF_20240712T000442Z_20251215T211815Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3e164fa9-9a94-49a1-a069-172c3da35865/OPERA_L3_DIST-ALERT-S1_T45QYF_20240712T000442Z_20251215T211815Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,547.101,4.5,45QYF,1,23,4,none,False,transformer_v1_32,high,32,20,2024-07-12,48,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QYE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/707650a8-9d29-4128-862b-16f04a589a26/OPERA_L3_DIST-ALERT-S1_T45QYE_20240904T235647Z_20251215T213355Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa707650a8-9d29-4128-862b-16f04a589a26/OPERA_L3_DIST-ALERT-S1_T45QYE_20240904T235647Z_20251215T213355Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/707650a8-9d29-4128-862b-16f04a589a26/OPERA_L3_DIST-ALERT-S1_T45QYE_20240904T235647Z_20251215T213355Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1493.874,4.5,45QYE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-09-04,150,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QYE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2ad45365-2999-4a36-b46d-906fd9f20f06/OPERA_L3_DIST-ALERT-S1_T45QYE_20240615T121239Z_20251215T214041Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa2ad45365-2999-4a36-b46d-906fd9f20f06/OPERA_L3_DIST-ALERT-S1_T45QYE_20240615T121239Z_20251215T214041Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2ad45365-2999-4a36-b46d-906fd9f20f06/OPERA_L3_DIST-ALERT-S1_T45QYE_20240615T121239Z_20251215T214041Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1897.49,4.5,45QYE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-06-15,12,2.5,4,best,none,False
chiapas_fire_2024__2024-03-24__15QUU__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/50e61c38-5f47-43fc-aae5-2d1d89e6f235/OPERA_L3_DIST-ALERT-S1_T15QUU_20240227T121037Z_20251215T212840Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa50e61c38-5f47-43fc-aae5-2d1d89e6f235/OPERA_L3_DIST-ALERT-S1_T15QUU_20240227T121037Z_20251215T212840Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/50e61c38-5f47-43fc-aae5-2d1d89e6f235/OPERA_L3_DIST-ALERT-S1_T15QUU_20240227T121037Z_20251215T212840Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1180.876,4.5,15QUU,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-27,172,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QZF__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/12cd24bd-e4e6-433b-8e99-e179d870fccb/OPERA_L3_DIST-ALERT-S1_T45QZF_20240809T120438Z_20251215T213635Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa12cd24bd-e4e6-433b-8e99-e179d870fccb/OPERA_L3_DIST-ALERT-S1_T45QZF_20240809T120438Z_20251215T213635Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/12cd24bd-e4e6-433b-8e99-e179d870fccb/OPERA_L3_DIST-ALERT-S1_T45QZF_20240809T120438Z_20251215T213635Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1659.713,4.5,45QZF,1,23,4,none,False,transformer_v1_32,high,32,20,2024-08-09,114,2.5,4,best,none,False
yajiang_fire_2024__2024-03-15__47RQP__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c149330d-fbb0-4319-96bd-b587de930260/OPERA_L3_DIST-ALERT-S1_T47RQP_20240324T111718Z_20251215T213635Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pac149330d-fbb0-4319-96bd-b587de930260/OPERA_L3_DIST-ALERT-S1_T47RQP_20240324T111718Z_20251215T213635Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c149330d-fbb0-4319-96bd-b587de930260/OPERA_L3_DIST-ALERT-S1_T47RQP_20240324T111718Z_20251215T213635Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1662.653,4.5,47RQP,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-24,26,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QZF__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/7466f9ed-d332-49af-929d-8ea8b6a6b93c/OPERA_L3_DIST-ALERT-S1_T45QZF_20240624T235630Z_20251215T213355Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa7466f9ed-d332-49af-929d-8ea8b6a6b93c/OPERA_L3_DIST-ALERT-S1_T45QZF_20240624T235630Z_20251215T213355Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/7466f9ed-d332-49af-929d-8ea8b6a6b93c/OPERA_L3_DIST-ALERT-S1_T45QZF_20240624T235630Z_20251215T213355Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1497.847,4.5,45QZF,1,23,4,none,False,transformer_v1_32,high,32,20,2024-06-24,150,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QYF__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/b3cf340b-9ed6-4962-aff3-3bd460cb0b19/OPERA_L3_DIST-ALERT-S1_T45QYF_20240805T000442Z_20251215T211655Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pab3cf340b-9ed6-4962-aff3-3bd460cb0b19/OPERA_L3_DIST-ALERT-S1_T45QYF_20240805T000442Z_20251215T211655Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/b3cf340b-9ed6-4962-aff3-3bd460cb0b19/OPERA_L3_DIST-ALERT-S1_T45QYF_20240805T000442Z_20251215T211655Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,499.14,4.5,45QYF,1,23,4,none,False,transformer_v1_32,high,32,20,2024-08-05,48,2.5,4,best,none,False
porto_alegre_flood_2024__2024-05-28__22JDN__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/9360228c-bfb7-4667-9bac-281bf3de074e/OPERA_L3_DIST-ALERT-S1_T22JDN_20240511T084927Z_20251215T212750Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa9360228c-bfb7-4667-9bac-281bf3de074e/OPERA_L3_DIST-ALERT-S1_T22JDN_20240511T084927Z_20251215T212750Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/9360228c-bfb7-4667-9bac-281bf3de074e/OPERA_L3_DIST-ALERT-S1_T22JDN_20240511T084927Z_20251215T212750Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1175.203,4.5,22JDN,1,23,4,none,False,transformer_v1_32,high,32,20,2024-05-11,24,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QZE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/1db998c8-ec5a-498d-b457-166a7829c6ca/OPERA_L3_DIST-ALERT-S1_T45QZE_20240709T121239Z_20251215T211348Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa1db998c8-ec5a-498d-b457-166a7829c6ca/OPERA_L3_DIST-ALERT-S1_T45QZE_20240709T121239Z_20251215T211348Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/1db998c8-ec5a-498d-b457-166a7829c6ca/OPERA_L3_DIST-ALERT-S1_T45QZE_20240709T121239Z_20251215T211348Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,314.487,4.5,45QZE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-07-09,12,2.5,4,best,none,False
yajiang_fire_2024__2024-03-15__47RPP__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/dcd80dfd-6281-48c6-ab43-97dd9cb63d86/OPERA_L3_DIST-ALERT-S1_T47RPP_20240410T112530Z_20251215T212237Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9padcd80dfd-6281-48c6-ab43-97dd9cb63d86/OPERA_L3_DIST-ALERT-S1_T47RPP_20240410T112530Z_20251215T212237Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/dcd80dfd-6281-48c6-ab43-97dd9cb63d86/OPERA_L3_DIST-ALERT-S1_T47RPP_20240410T112530Z_20251215T212237Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,854.736,4.5,47RPP,1,23,4,none,False,transformer_v1_32,high,32,20,2024-04-10,99,2.5,4,best,none,False
yajiang_fire_2024__2024-03-15__47RQP__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/9d78a60c-7149-4140-8577-3141d1e8e3f3/OPERA_L3_DIST-ALERT-S1_T47RQP_20240331T110910Z_20251215T212333Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa9d78a60c-7149-4140-8577-3141d1e8e3f3/OPERA_L3_DIST-ALERT-S1_T47RQP_20240331T110910Z_20251215T212333Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/9d78a60c-7149-4140-8577-3141d1e8e3f3/OPERA_L3_DIST-ALERT-S1_T47RQP_20240331T110910Z_20251215T212333Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,899.101,4.5,47RQP,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-31,128,2.5,4,best,none,False
park_fire_2024__2024-07-24__10TFK__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/b30646c4-3d81-4dd9-9e7d-74f13c278a85/OPERA_L3_DIST-ALERT-S1_T10TFK_20240809T141544Z_20251215T212103Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pab30646c4-3d81-4dd9-9e7d-74f13c278a85/OPERA_L3_DIST-ALERT-S1_T10TFK_20240809T141544Z_20251215T212103Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/b30646c4-3d81-4dd9-9e7d-74f13c278a85/OPERA_L3_DIST-ALERT-S1_T10TFK_20240809T141544Z_20251215T212103Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,752.613,4.5,10TFK,1,23,4,none,False,transformer_v1_32,high,32,20,2024-08-09,115,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QYF__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/9deb6b97-905a-432b-8e9d-be1adebf6661/OPERA_L3_DIST-ALERT-S1_T45QYF_20240904T235633Z_20251215T212905Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa9deb6b97-905a-432b-8e9d-be1adebf6661/OPERA_L3_DIST-ALERT-S1_T45QYF_20240904T235633Z_20251215T212905Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/9deb6b97-905a-432b-8e9d-be1adebf6661/OPERA_L3_DIST-ALERT-S1_T45QYF_20240904T235633Z_20251215T212905Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1241.142,4.5,45QYF,1,23,4,none,False,transformer_v1_32,high,32,20,2024-09-04,150,2.5,4,best,none,False
yajiang_fire_2024__2024-03-15__47RPP__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3e0eab1b-9b75-466b-8af0-eb1a2fcf0034/OPERA_L3_DIST-ALERT-S1_T47RPP_20240324T232136Z_20251215T212220Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa3e0eab1b-9b75-466b-8af0-eb1a2fcf0034/OPERA_L3_DIST-ALERT-S1_T47RPP_20240324T232136Z_20251215T212220Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3e0eab1b-9b75-466b-8af0-eb1a2fcf0034/OPERA_L3_DIST-ALERT-S1_T47RPP_20240324T232136Z_20251215T212220Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,832.197,4.5,47RPP,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-24,33,2.5,4,best,none,False
park_fire_2024__2024-07-24__10TEK__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/471e6e29-b414-41d4-ab44-2fdc7f7d4cbe/OPERA_L3_DIST-ALERT-S1_T10TEK_20240704T141547Z_20251215T212842Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa471e6e29-b414-41d4-ab44-2fdc7f7d4cbe/OPERA_L3_DIST-ALERT-S1_T10TEK_20240704T141547Z_20251215T212842Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/471e6e29-b414-41d4-ab44-2fdc7f7d4cbe/OPERA_L3_DIST-ALERT-S1_T10TEK_20240704T141547Z_20251215T212842Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1220.399,4.5,10TEK,1,23,4,none,False,transformer_v1_32,high,32,20,2024-07-04,115,2.5,4,best,none,False
park_fire_2024__2024-07-24__10TEK__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/62dfaba8-e1fa-4c6b-9a5d-a752f911c96a/OPERA_L3_DIST-ALERT-S1_T10TEK_20240804T140737Z_20251215T211903Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa62dfaba8-e1fa-4c6b-9a5d-a752f911c96a/OPERA_L3_DIST-ALERT-S1_T10TEK_20240804T140737Z_20251215T211903Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/62dfaba8-e1fa-4c6b-9a5d-a752f911c96a/OPERA_L3_DIST-ALERT-S1_T10TEK_20240804T140737Z_20251215T211903Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,636.796,4.5,10TEK,1,23,4,none,False,transformer_v1_32,high,32,20,2024-08-04,42,2.5,4,best,none,False
bangladesh_coastal_flood_2024__2024-07-08__45QZF__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3cd84460-a47a-4ec8-bc34-a25ba6abbff7/OPERA_L3_DIST-ALERT-S1_T45QZF_20240821T120438Z_20251215T213454Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa3cd84460-a47a-4ec8-bc34-a25ba6abbff7/OPERA_L3_DIST-ALERT-S1_T45QZF_20240821T120438Z_20251215T213454Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3cd84460-a47a-4ec8-bc34-a25ba6abbff7/OPERA_L3_DIST-ALERT-S1_T45QZF_20240821T120438Z_20251215T213454Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1592.758,4.5,45QZF,1,23,4,none,False,transformer_v1_32,high,32,20,2024-08-21,114,2.5,4,best,none,False
yajiang_fire_2024__2024-03-15__47RQP__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c601f12f-efba-4ff1-be36-2c4268f7b370/OPERA_L3_DIST-ALERT-S1_T47RQP_20240217T111717Z_20251215T213837Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pac601f12f-efba-4ff1-be36-2c4268f7b370/OPERA_L3_DIST-ALERT-S1_T47RQP_20240217T111717Z_20251215T213837Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c601f12f-efba-4ff1-be36-2c4268f7b370/OPERA_L3_DIST-ALERT-S1_T47RQP_20240217T111717Z_20251215T213837Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,1826.446,4.5,47RQP,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-17,26,2.5,4,best,none,False
chiapas_fire_2024__2024-03-24__15QUU__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/401727cc-992b-4a91-afd3-fd91fac98ae5/OPERA_L3_DIST-ALERT-S1_T15QUU_20240330T003143Z_20251215T212319Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa401727cc-992b-4a91-afd3-fd91fac98ae5/OPERA_L3_DIST-ALERT-S1_T15QUU_20240330T003143Z_20251215T212319Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/401727cc-992b-4a91-afd3-fd91fac98ae5/OPERA_L3_DIST-ALERT-S1_T15QUU_20240330T003143Z_20251215T212319Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,897.282,4.5,15QUU,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-30,107,2.5,4,best,none,False
yajiang_fire_2024__2024-03-15__47RPP__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/a4455047-aac6-4da9-afb3-cbbd68b41946/OPERA_L3_DIST-ALERT-S1_T47RPP_20240312T232136Z_20251215T212302Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9paa4455047-aac6-4da9-afb3-cbbd68b41946/OPERA_L3_DIST-ALERT-S1_T47RPP_20240312T232136Z_20251215T212302Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/a4455047-aac6-4da9-afb3-cbbd68b41946/OPERA_L3_DIST-ALERT-S1_T47RPP_20240312T232136Z_20251215T212302Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,874.599,4.5,47RPP,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-12,33,2.5,4,best,none,False
park_fire_2024__2024-07-24__10TFK__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/0bf15f21-c947-4eb2-8b25-c29141164e04/OPERA_L3_DIST-ALERT-S1_T10TFK_20240804T020840Z_20251215T212258Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa0bf15f21-c947-4eb2-8b25-c29141164e04/OPERA_L3_DIST-ALERT-S1_T10TFK_20240804T020840Z_20251215T212258Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/0bf15f21-c947-4eb2-8b25-c29141164e04/OPERA_L3_DIST-ALERT-S1_T10TFK_20240804T020840Z_20251215T212258Z_S1A_30_v0.1.png,2025-12-15T20:48:24+00:00,906.445,4.5,10TFK,1,23,4,none,False,transformer_v1_32,high,32,20,2024-08-04,35,2.5,4,best,none,False
